,name,id,nametype,recclass,mass,fall,year,reclat,reclong,GeoLocation
28700,Northwest Africa 4484,44952,Valid,Eucrite,140.0,Found,2006.0,,,
28701,Northwest Africa 4485,44786,Valid,Lunar,188.0,Found,2006.0,,,
28702,Northwest Africa 4486,44953,Valid,OC3,21.3,Found,2004.0,,,
28703,Northwest Africa 4487,44787,Valid,H5,29000.0,Found,2005.0,,,
28704,Northwest Africa 4488,44788,Valid,L4,19740.0,Found,2005.0,,,
28705,Northwest Africa 4489,44789,Valid,H4,84.0,Found,2005.0,,,
28706,Northwest Africa 4491,45474,Valid,L4,894.0,Found,2005.0,,,
28707,Northwest Africa 4492,44790,Valid,L4,27000.0,Found,2005.0,,,
28708,Northwest Africa 4493,44791,Valid,LL5,56000.0,Found,2005.0,,,
28709,Northwest Africa 4496,44792,Valid,Eucrite,19.0,Found,2006.0,,,
28710,Northwest Africa 4497,44793,Valid,LL3.2,483.0,Found,2005.0,,,
28711,Northwest Africa 4502,45481,Valid,CV3,100000.0,Found,2005.0,0.0,0.0,"(0.000000, 0.000000)"
28712,Northwest Africa 4503,45482,Valid,Lunar,70.0,Found,2007.0,,,
28713,Northwest Africa 4506,44954,Valid,"Pallasite, PMG",23.2,Found,2006.0,,,
28714,Northwest Africa 4507,44955,Valid,Ureilite,85.0,Found,2006.0,,,
28715,Northwest Africa 4508,44956,Valid,Ureilite,182.0,Found,2001.0,,,
28716,Northwest Africa 4518,44794,Valid,Achondrite-ung,167.0,Found,2003.0,,,
28717,Northwest Africa 4519,44957,Valid,Ureilite,114.0,Found,2001.0,,,
28718,Northwest Africa 4520,44795,Valid,Ureilite,23.2,Found,2000.0,,,
28719,Northwest Africa 4523,44848,Valid,Eucrite,174.0,Found,2001.0,,,
28720,Northwest Africa 4524,44958,Valid,L4,185.5,Found,2006.0,,,
28721,Northwest Africa 4526,44959,Valid,H4,52850.0,Found,2006.0,,,
28722,Northwest Africa 4527,44960,Valid,Martian (shergottite),10.06,Found,2006.0,,,
28723,Northwest Africa 4528,44961,Valid,H5,239976.0,Found,2006.0,,,
28724,Northwest Africa 4529,45497,Valid,Lodranite,60.0,Found,2006.0,,,
28725,Northwest Africa 4530,45498,Valid,CO3,35.9,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28726,Northwest Africa 4531,44962,Valid,OC3,38.9,Found,2005.0,,,
28727,Northwest Africa 4532,44963,Valid,H4,68.7,Found,2005.0,,,
28728,Northwest Africa 4533,44964,Valid,H4,1245.0,Found,2005.0,,,
28729,Northwest Africa 4535,44965,Valid,H5,1490.0,Found,2005.0,,,
28730,Northwest Africa 4536,45500,Valid,Eucrite,283.1,Found,2006.0,,,
28731,Northwest Africa 4537,45501,Valid,Aubrite,261.0,Found,2005.0,,,
28732,Northwest Africa 4538,45502,Valid,H3,206.0,Found,2006.0,,,
28733,Northwest Africa 4539,45503,Valid,CV3,483.0,Found,2006.0,,,
28734,Northwest Africa 4540,45504,Valid,CO3.5,1310.0,Found,2006.0,,,
28735,Northwest Africa 4541,45505,Valid,Eucrite-mmict,168.0,Found,2006.0,,,
28736,Northwest Africa 4542,45506,Valid,CO3.6,,Found,2006.0,,,
28737,Northwest Africa 4543,45507,Valid,CV3,3391.0,Found,2006.0,,,
28738,Northwest Africa 4544,45508,Valid,E,200000.0,Found,2006.0,,,
28739,Northwest Africa 4545,45509,Valid,R4,119.0,Found,2006.0,,,
28740,Northwest Africa 4546,44966,Valid,H4,7200.0,Found,2006.0,,,
28741,Northwest Africa 4547,44967,Valid,L4,3600.0,Found,2006.0,,,
28742,Northwest Africa 4548,44968,Valid,L4,9132.0,Found,2006.0,,,
28743,Northwest Africa 4549,45510,Valid,LL3.1,64.0,Found,2006.0,,,
28745,Northwest Africa 4550,45511,Valid,Diogenite,70.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28746,Northwest Africa 4551,45512,Valid,CO3.5,104.0,Found,2006.0,,,
28747,Northwest Africa 4552,44969,Valid,LL6,280.0,Found,2006.0,,,
28748,Northwest Africa 4553,45513,Valid,L3.7,531.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28749,Northwest Africa 4554,44970,Valid,L5,500.0,Found,2006.0,,,
28750,Northwest Africa 4555,44971,Valid,H4,1313.0,Found,2006.0,,,
28751,Northwest Africa 4556,45514,Valid,E,313.0,Found,2006.0,,,
28752,Northwest Africa 4557,44972,Valid,L4,250.0,Found,2006.0,,,
28753,Northwest Africa 4558,44973,Valid,L4,900.0,Found,2006.0,,,
28754,Northwest Africa 4559,44974,Valid,LL5,900.0,Found,2006.0,,,
28756,Northwest Africa 4560,45515,Valid,LL3.2,400.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28757,Northwest Africa 4561,45516,Valid,E,200000.0,Found,2006.0,,,
28758,Northwest Africa 4562,44975,Valid,L4,440.0,Found,1998.0,,,
28759,Northwest Africa 4563,44976,Valid,H4,89.0,Found,1998.0,,,
28760,Northwest Africa 4564,44977,Valid,LL5,500.0,Found,2006.0,,,
28761,Northwest Africa 4565,44978,Valid,L4,87.0,Found,2005.0,,,
28762,Northwest Africa 4566,45517,Valid,L3.7,74.0,Found,2005.0,,,
28763,Northwest Africa 4567,44979,Valid,H4,307.0,Found,2005.0,,,
28764,Northwest Africa 4568,45518,Valid,Ureilite,123.0,Found,2005.0,,,
28765,Northwest Africa 4569,45519,Valid,Angrite,484.0,Found,2005.0,,,
28767,Northwest Africa 4570,44980,Valid,L4,243.0,Found,2005.0,,,
28768,Northwest Africa 4571,45520,Valid,L5/6,285.0,Found,2002.0,,,
28769,Northwest Africa 4572,45521,Valid,LL3,86.0,Found,2002.0,,,
28770,Northwest Africa 4573,45522,Valid,LL6,97.0,Found,2006.0,,,
28771,Northwest Africa 4574,45523,Valid,CO3,11.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28772,Northwest Africa 4575,45524,Valid,LL6,92.0,Found,2006.0,,,
28773,Northwest Africa 4576,45525,Valid,Mesosiderite,30000.0,Found,2005.0,0.0,0.0,"(0.000000, 0.000000)"
28774,Northwest Africa 4577,45526,Valid,CO3,22.0,Found,2004.0,0.0,0.0,"(0.000000, 0.000000)"
28775,Northwest Africa 4578,45527,Valid,L6,10.0,Found,2004.0,,,
28776,Northwest Africa 4579,45528,Valid,CV3,15.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28778,Northwest Africa 4580,45529,Valid,L5-6,431.0,Found,2006.0,,,
28779,Northwest Africa 4581,45530,Valid,H6,214.0,Found,2006.0,,,
28780,Northwest Africa 4582,45531,Valid,H4-6,224.0,Found,2006.0,,,
28781,Northwest Africa 4583,45532,Valid,CO3,53.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28782,Northwest Africa 4584,45533,Valid,L5-6,638.0,Found,2006.0,,,
28783,Northwest Africa 4585,45534,Valid,Howardite,71.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28784,Northwest Africa 4586,45535,Valid,CV3,22.0,Found,2005.0,0.0,0.0,"(0.000000, 0.000000)"
28785,Northwest Africa 4587,44981,Valid,Achondrite-ung,530.0,Found,2006.0,,,
28786,Northwest Africa 4588,44982,Valid,L5,1530.0,Found,2005.0,,,
28787,Northwest Africa 4589,45536,Valid,Ureilite,6504.0,Found,2006.0,,,
28790,Northwest Africa 4591,45537,Valid,H5,707.0,Found,2003.0,,,
28791,Northwest Africa 4592,45538,Valid,H5,67.0,Found,2003.0,,,
28792,Northwest Africa 4593,45539,Valid,H5,113.0,Found,2003.0,,,
28793,Northwest Africa 4594,45540,Valid,L6,907.0,Found,2003.0,,,
28794,Northwest Africa 4595,45541,Valid,LL6,315.0,Found,2003.0,,,
28795,Northwest Africa 4596,45542,Valid,H5,55.0,Found,2003.0,,,
28796,Northwest Africa 4597,45543,Valid,H6,534.0,Found,2003.0,,,
28797,Northwest Africa 4598,45544,Valid,L5,44.0,Found,2003.0,,,
28798,Northwest Africa 4599,45545,Valid,L4,58.0,Found,2003.0,,,
28800,Northwest Africa 4600,45546,Valid,L6,1095.0,Found,2003.0,,,
28801,Northwest Africa 4601,45547,Valid,L5,1550.0,Found,2003.0,,,
28802,Northwest Africa 4602,45548,Valid,H5,521.0,Found,2003.0,,,
28803,Northwest Africa 4603,45549,Valid,H4,531.0,Found,2003.0,,,
28804,Northwest Africa 4604,45550,Valid,H5,327.0,Found,2003.0,,,
28805,Northwest Africa 4605,45551,Valid,L6,59.6,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28806,Northwest Africa 4606,45552,Valid,H6,383.2,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28807,Northwest Africa 4607,45553,Valid,L4/5,963.5,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28808,Northwest Africa 4608,45554,Valid,L6,833.5,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28809,Northwest Africa 4609,45555,Valid,H5,738.3,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28811,Northwest Africa 4610,45556,Valid,L6,486.7,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28812,Northwest Africa 4611,45557,Valid,CV3,242.1,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28813,Northwest Africa 4612,45558,Valid,L3,26.4,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28814,Northwest Africa 4613,45559,Valid,L5/6,93.5,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28815,Northwest Africa 4614,45560,Valid,H5/6,26.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28816,Northwest Africa 4615,44984,Valid,R3.4,10.5,Found,2006.0,,,
28817,Northwest Africa 4616,45561,Valid,H6,54.5,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28818,Northwest Africa 4617,45562,Valid,H5/6,95.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28819,Northwest Africa 4618,45563,Valid,H6,65.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28820,Northwest Africa 4619,44985,Valid,R3-5,704.0,Found,2006.0,,,
28822,Northwest Africa 4620,45564,Valid,L6,56.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28823,Northwest Africa 4621,45565,Valid,L6,251.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28824,Northwest Africa 4622,45566,Valid,L6,16.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28825,Northwest Africa 4623,45567,Valid,L6,48.5,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28826,Northwest Africa 4624,44986,Valid,Eucrite,175.0,Found,2006.0,,,
28827,Northwest Africa 4625,45568,Valid,H4/5,37.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28828,Northwest Africa 4626,45569,Valid,H-melt rock,25.1,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28829,Northwest Africa 4627,45570,Valid,H6,26.8,Found,2005.0,0.0,0.0,"(0.000000, 0.000000)"
28830,Northwest Africa 4628,45571,Valid,CO3,45.7,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28831,Northwest Africa 4629,45572,Valid,L5/6,56.2,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28833,Northwest Africa 4630,45573,Valid,H6,26.4,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28834,Northwest Africa 4633,45576,Valid,H4,122.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28835,Northwest Africa 4634,45577,Valid,LL5,170.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28836,Northwest Africa 4635,45578,Valid,LL5,11.2,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28837,Northwest Africa 4636,44987,Valid,Mesosiderite,2850.0,Found,2005.0,,,
28838,Northwest Africa 4637,45579,Valid,L3,36.1,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28839,Northwest Africa 4638,45580,Valid,H5/6,54.3,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28840,Northwest Africa 4639,45581,Valid,LL4-6,52.5,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28842,Northwest Africa 4640,45582,Valid,H5,778.2,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28843,Northwest Africa 4641,45583,Valid,LL6,178.5,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28844,Northwest Africa 4642,45584,Valid,Enst achon,483.2,Found,2007.0,,,
28845,Northwest Africa 4643,45585,Valid,EL6,995.3,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28846,Northwest Africa 4644,45586,Valid,L3-6,159.1,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28847,Northwest Africa 4645,45587,Valid,L(LL)3,56.6,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28848,Northwest Africa 4646,45588,Valid,L3,2042.4,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28849,Northwest Africa 4649,44988,Valid,LL6,3200.0,Found,2006.0,,,
28851,Northwest Africa 4650,45591,Valid,EL6,339.0,Found,2006.0,,,
28852,Northwest Africa 4651,45592,Valid,LL3.2,1052.0,Found,2005.0,,,
28853,Northwest Africa 4653,44989,Valid,L5,843.0,Found,2006.0,,,
28854,Northwest Africa 4654,45594,Valid,Diogenite,49.0,Found,2006.0,,,
28855,Northwest Africa 4655,45595,Valid,Eucrite,37.0,Found,2006.0,,,
28856,Northwest Africa 4656,44990,Valid,H4,5000.0,Found,2006.0,,,
28857,Northwest Africa 4657,45596,Valid,CK4,417.0,Found,2006.0,,,
28858,Northwest Africa 4658,45597,Valid,LL4,167.0,Found,2005.0,0.0,0.0,"(0.000000, 0.000000)"
28860,Northwest Africa 4660,45599,Valid,LL3.8,226.0,Found,2006.0,,,
28861,Northwest Africa 4661,45600,Valid,CK3,42.0,Found,2005.0,,,
28862,Northwest Africa 4662,45601,Valid,Angrite,60.0,Found,2006.0,,,
28863,Northwest Africa 4663,45602,Valid,Lodranite,564.0,Found,2006.0,,,
28864,Northwest Africa 4664,45603,Valid,Diogenite-pm,20000.0,Found,2006.0,,,
28865,Northwest Africa 467,17735,Valid,H3,297.0,Found,2000.0,,,
28866,Northwest Africa 4673,45612,Valid,H5,163.0,Found,2003.0,,,
28867,Northwest Africa 4674,45613,Valid,H6,237.0,Found,2003.0,,,
28868,Northwest Africa 4675,45614,Valid,H5,789.0,Found,2007.0,,,
28869,Northwest Africa 4676,45615,Valid,CV3,10000.0,Found,2007.0,0.0,0.0,"(0.000000, 0.000000)"
28870,Northwest Africa 4677,44991,Valid,Eucrite-mmict,156.4,Found,2006.0,,,
28871,Northwest Africa 4678,44992,Valid,Diogenite,3.6,Found,2006.0,,,
28872,Northwest Africa 468,17736,Valid,"Iron, IAB-ung",6100.0,Found,2000.0,,,
28873,Northwest Africa 4680,44993,Valid,L4-6,3830.0,Found,2006.0,,,
28874,Northwest Africa 4681,44994,Valid,L5,3994.0,Found,2006.0,,,
28875,Northwest Africa 4682,44995,Valid,L5,2920.0,Found,2006.0,,,
28876,Northwest Africa 4683,44996,Valid,H4,1552.0,Found,2006.0,,,
28877,Northwest Africa 4684,44997,Valid,H5,3650.0,Found,2006.0,,,
28878,Northwest Africa 4686,44998,Valid,H4,851.0,Found,2006.0,,,
28879,Northwest Africa 4687,44999,Valid,H6,703.0,Found,2006.0,,,
28880,Northwest Africa 4688,45000,Valid,H5,2184.0,Found,2006.0,,,
28881,Northwest Africa 469,17737,Valid,L3,7000.0,Found,1999.0,,,
28882,Northwest Africa 4693,45001,Valid,R3-6,866.2,Found,2006.0,,,
28883,Northwest Africa 4695,45002,Valid,H6,20.2,Found,2006.0,,,
28885,Northwest Africa 4700,45627,Valid,"Iron, IAB-sLL",3080.0,Found,2007.0,0.0,0.0,"(0.000000, 0.000000)"
28886,Northwest Africa 4701,45628,Valid,"Iron, IAB complex",1276.0,Found,2007.0,0.0,0.0,"(0.000000, 0.000000)"
28887,Northwest Africa 4702,45629,Valid,"Iron, ungrouped",123.0,Found,2007.0,0.0,0.0,"(0.000000, 0.000000)"
28888,Northwest Africa 4703,45630,Valid,"Iron, IAB-sLL",114.0,Found,2007.0,0.0,0.0,"(0.000000, 0.000000)"
28889,Northwest Africa 4704,45631,Valid,"Iron, IIIE",277.0,Found,2007.0,0.0,0.0,"(0.000000, 0.000000)"
28890,Northwest Africa 4705,45632,Valid,"Iron, ungrouped",195.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28891,Northwest Africa 4706,45633,Valid,"Iron, IAB-sHL",227.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28892,Northwest Africa 4707,45634,Valid,"Iron, IIIAB",585.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28893,Northwest Africa 4708,45635,Valid,"Iron, IIIAB",9625.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28894,Northwest Africa 4709,45636,Valid,"Iron, IAB-MG",82.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28896,Northwest Africa 4710,45637,Valid,"Iron, IAB-sHL",2340.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28897,Northwest Africa 4711,45638,Valid,"Iron, IAB-sHL",394.0,Found,2007.0,0.0,0.0,"(0.000000, 0.000000)"
28898,Northwest Africa 4713,45640,Valid,"Iron, IAB-sLM",154.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28899,Northwest Africa 4715,45642,Valid,H5,466.0,Found,2005.0,,,
28900,Northwest Africa 4716,45643,Valid,H6,2880.0,Found,2006.0,,,
28901,Northwest Africa 4717,45644,Valid,H3.8,1318.0,Found,2006.0,,,
28902,Northwest Africa 4718,45645,Valid,H5,8.800000000000002,Found,2005.0,,,
28903,Northwest Africa 4719,45646,Valid,L6,812.0,Found,2005.0,,,
28905,Northwest Africa 4720,45647,Valid,L3,151.7,Found,2005.0,,,
28906,Northwest Africa 4721,45648,Valid,CK4,7.3,Found,2005.0,,,
28907,Northwest Africa 4722,45649,Valid,LL3,294.0,Found,2006.0,,,
28908,Northwest Africa 4723,45650,Valid,L3,2200.0,Found,2006.0,,,
28909,Northwest Africa 4724,45651,Valid,CK3,35.0,Found,2001.0,,,
28910,Northwest Africa 4725,45652,Valid,H/L3,19.0,Found,2006.0,,,
28911,Northwest Africa 4726,45653,Valid,H/L5,488.0,Found,2006.0,,,
28912,Northwest Africa 4727,45003,Valid,L6,605.0,Found,2006.0,,,
28914,Northwest Africa 4734,45660,Valid,Lunar,1372.0,Found,2006.0,,,
28915,Northwest Africa 4735,45661,Valid,Acapulcoite/Lodranite,64.0,Found,2003.0,,,
28917,Northwest Africa 4741,45667,Valid,Achondrite-ung,20.0,Found,2005.0,0.0,0.0,"(0.000000, 0.000000)"
28918,Northwest Africa 4742,45668,Valid,Ureilite-pmict,376.0,Found,2007.0,,,
28919,Northwest Africa 4747,45004,Valid,Mesosiderite,1200.0,Found,2001.0,,,
28920,Northwest Africa 4748,45673,Valid,Eucrite-pmict,80.0,Found,2005.0,,,
28922,Northwest Africa 4754,45679,Valid,L5,263.0,Found,2006.0,,,
28923,Northwest Africa 4756,45681,Valid,LL6,2000.0,Found,2006.0,,,
28924,Northwest Africa 4757,45682,Valid,CM2,5.0,Found,2004.0,,,
28926,Northwest Africa 4765,45690,Valid,CM1,19.0,Found,2006.0,,,
28927,Northwest Africa 4767,45692,Valid,CV3,101.52,Found,2007.0,,,
28928,Northwest Africa 4768,45693,Valid,CO3,369.12,Found,2007.0,,,
28929,Northwest Africa 4769,45694,Valid,LL3,332.0,Found,2007.0,,,
28931,Northwest Africa 4770,45695,Valid,CK4,88.01,Found,2007.0,,,
28932,Northwest Africa 4771,45696,Valid,LL7,224.62,Found,2007.0,,,
28933,Northwest Africa 4772,45697,Valid,L5,9.7,Found,,,,
28934,Northwest Africa 4773,45698,Valid,L5,249.8,Found,,,,
28935,Northwest Africa 4774,45699,Valid,LL6,9.1,Found,,,,
28936,Northwest Africa 4775,45700,Valid,LL5,22.7,Found,,,,
28937,Northwest Africa 4776,45701,Valid,LL6,25.3,Found,,,,
28938,Northwest Africa 4777,45702,Valid,H4,1396.6,Found,,,,
28939,Northwest Africa 4779,45704,Valid,H3,250.0,Found,2006.0,,,
28941,Northwest Africa 4780,45705,Valid,EL4,1100.0,Found,2006.0,,,
28942,Northwest Africa 4781,45706,Valid,CH3,181.0,Found,2006.0,,,
28943,Northwest Africa 4782,45707,Valid,LL3,1500.0,Found,2006.0,,,
28945,Northwest Africa 4796,45721,Valid,L4-6,2559.0,Found,2006.0,,,
28946,Northwest Africa 4797,45722,Valid,Martian (shergottite),15.0,Found,2001.0,,,
28947,Northwest Africa 4798,45723,Valid,L4,487.0,Found,2007.0,,,
28948,Northwest Africa 4799,45724,Valid,Aubrite,365.0,Found,2007.0,,,
28949,Northwest Africa 480,17748,Valid,Martian (shergottite),28.0,Found,2000.0,,,
28950,Northwest Africa 4800,45725,Valid,CK4,152.0,Found,2007.0,,,
28951,Northwest Africa 4801,45407,Valid,Angrite,252.0,Found,2007.0,,,
28952,Northwest Africa 4802,45726,Valid,L6,11.3,Found,2007.0,0.0,0.0,"(0.000000, 0.000000)"
28953,Northwest Africa 4803,45727,Valid,L6,35.5,Found,2007.0,0.0,0.0,"(0.000000, 0.000000)"
28954,Northwest Africa 4804,45728,Valid,L4,69.9,Found,2007.0,0.0,0.0,"(0.000000, 0.000000)"
28955,Northwest Africa 4805,45729,Valid,L6,34.5,Found,2007.0,0.0,0.0,"(0.000000, 0.000000)"
28956,Northwest Africa 4806,45730,Valid,H6,38.2,Found,2007.0,0.0,0.0,"(0.000000, 0.000000)"
28957,Northwest Africa 4807,45731,Valid,Diogenite,16.27,Found,2007.0,0.0,0.0,"(0.000000, 0.000000)"
28958,Northwest Africa 4808,45732,Valid,Diogenite,69.0,Found,2006.0,,,
28959,Northwest Africa 4809,45733,Valid,LL4,1780.0,Found,2006.0,,,
28960,Northwest Africa 481,17749,Valid,L3.8,8.27,Found,2000.0,,,
28961,Northwest Africa 4810,45734,Valid,CK4,31.0,Found,2006.0,,,
28962,Northwest Africa 4811,45735,Valid,CK5,79.0,Found,2006.0,,,
28963,Northwest Africa 4812,45736,Valid,CK,68.0,Found,2006.0,,,
28964,Northwest Africa 4813,45737,Valid,CK5,255.0,Found,2006.0,,,
28965,Northwest Africa 4814,45738,Valid,R4,1120.0,Found,2006.0,,,
28966,Northwest Africa 4815,45739,Valid,LL4,59.0,Found,2006.0,,,
28967,Northwest Africa 4816,45740,Valid,Acapulcoite,63.0,Found,2006.0,,,
28968,Northwest Africa 4817,45741,Valid,CV3,683.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28969,Northwest Africa 4818,45742,Valid,CV3,388.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28970,Northwest Africa 4819,45743,Valid,Lunar,234.0,Found,2007.0,,,
28971,Northwest Africa 482,17750,Valid,Lunar (anorth),1015.0,Found,2000.0,,,
28972,Northwest Africa 4820,45744,Valid,CK5,168.0,Found,2006.0,,,
28973,Northwest Africa 4821,45745,Valid,CK4,117.0,Found,2006.0,,,
28974,Northwest Africa 4823,45747,Valid,LL3.3,620.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28975,Northwest Africa 4824,45748,Valid,Eucrite-mmict,97.0,Found,2007.0,,,
28976,Northwest Africa 4825,45749,Valid,Eucrite-pmict,226.0,Found,2006.0,,,
28977,Northwest Africa 4826,45750,Valid,Howardite,344.0,Found,2006.0,,,
28978,Northwest Africa 4827,45751,Valid,Ureilite,327.0,Found,2007.0,,,
28979,Northwest Africa 4828,45752,Valid,L4,120.0,Found,2007.0,,,
28980,Northwest Africa 4829,45753,Valid,H4,5000.0,Found,2007.0,,,
28981,Northwest Africa 5123,47245,Valid,L4,13.0,Found,2001.0,0.0,0.0,"(0.000000, 0.000000)"
28982,Northwest Africa 4830,45754,Valid,Eucrite-mmict,38.0,Found,2006.0,,,
28983,Northwest Africa 4831,45755,Valid,Eucrite-mmict,154.0,Found,2006.0,,,
28984,Northwest Africa 4832,45756,Valid,Aubrite,268.0,Found,2006.0,,,
28985,Northwest Africa 4833,45757,Valid,Lodranite,608.0,Found,2007.0,,,
28986,Northwest Africa 4834,45758,Valid,Eucrite,50.0,Found,2006.0,0.0,0.0,"(0.000000, 0.000000)"
28987,Northwest Africa 484,31276,Valid,H5,98.0,Found,2000.0,,,
28988,Northwest Africa 4840,45764,Valid,L6,3450.0,Found,2005.0,,,
28989,Northwest Africa 4841,45765,Valid,LL5,1000.0,Found,2005.0,,,
28990,Northwest Africa 4842,45766,Valid,LL3,2700.0,Found,2006.0,,,
28991,Northwest Africa 4843,45767,Valid,LL3.8,120.0,Found,2006.0,,,
28992,Northwest Africa 4845,45769,Valid,LL6,366.0,Found,2006.0,,,
28993,Northwest Africa 4846,45770,Valid,LL5,250.0,Found,2006.0,,,
28994,Northwest Africa 4847,45771,Valid,H6,53.3,Found,2006.0,,,
28995,Northwest Africa 4848,45772,Valid,L5,2900.0,Found,2006.0,,,
28996,Northwest Africa 4849,45773,Valid,L6,2688.0,Found,2002.0,,,
28997,Northwest Africa 4850,45774,Valid,L6,1830.0,Found,2002.0,,,
28998,Northwest Africa 4851,45775,Valid,L6,6293.0,Found,2007.0,,,
28999,Northwest Africa 4852,45776,Valid,Ureilite,237.0,Found,2002.0,0.0,0.0,"(0.000000, 0.000000)"
29000,Northwest Africa 4853,45777,Valid,H5,87.8,Found,2002.0,,,
29001,Northwest Africa 4854,45778,Valid,H5,79.2,Found,2002.0,,,
29002,Northwest Africa 4855,45779,Valid,LL6,49.7,Found,2002.0,,,
29003,Northwest Africa 4856,45780,Valid,Mesosiderite,578.0,Found,2007.0,,,
29004,Northwest Africa 4858,45782,Valid,Howardite,329.0,Found,2004.0,,,
29005,Northwest Africa 4859,45783,Valid,LL5/6,5200.0,Found,2003.0,,,
29006,Northwest Africa 4860,45784,Valid,L4,26000.0,Found,2003.0,,,
29007,Northwest Africa 4861,45785,Valid,"Iron, IAB complex",2400.0,Found,2005.0,0.0,0.0,"(0.000000, 0.000000)"
29008,Northwest Africa 4864,45788,Valid,Martian (shergottite),94.0,Found,2007.0,,,
29009,Northwest Africa 4868,45792,Valid,CO3.3,953.0,Found,2007.0,,,
29010,Northwest Africa 4869,45793,Valid,Howardite,191.0,Found,2006.0,,,
29011,Northwest Africa 487,17751,Valid,L/LL3.4,4272.0,Found,2000.0,,,
29012,Northwest Africa 4870,45794,Valid,LL3.7,330.0,Found,2007.0,,,
29013,Northwest Africa 4871,45795,Valid,Aubrite,906.0,Found,2006.0,,,
29014,Northwest Africa 4872,45796,Valid,Brachinite,3000.0,Found,2007.0,,,
